,aspect,head_word,head_word_tag,head_word_tag_new,lematized_words,ner,next_words,ortho_features,pos_tag,post_word_tag,pre_word_tag,prev_words,stopword,token_freq,word,word_len
0,0.0,1.0,,PRP,I,0.0,purchased,1,PRP,VBD,,,0.0,1,I,0.0
1,0.0,0.0,,,purchase,0.0,this,0,VBD,DT,PRP,I,0.0,1,purchased,1.0
2,0.0,1.0,,DT,this,0.0,laptop,0,DT,NN,VBD,purchased,1.0,1,this,1.0
3,0.0,1.0,,NN,laptop,0.0,while,0,NN,IN,DT,this,0.0,1,laptop,1.0
4,0.0,1.0,,IN,while,0.0,on,0,IN,IN,NN,laptop,1.0,1,while,1.0
5,0.0,0.0,,,on,0.0,a,0,IN,DT,IN,while,1.0,1,on,0.0
6,0.0,0.0,,,a,0.0,business,0,DT,NN,IN,on,1.0,1,a,0.0
7,0.0,1.0,,NN,business,0.0,trip,0,NN,NN,DT,a,0.0,1,business,1.0
8,0.0,1.0,,NN,trip,0.0,to,0,NN,TO,NN,business,0.0,1,trip,1.0
9,0.0,0.0,,,to,0.0,keep,0,TO,VB,NN,trip,1.0,1,to,0.0
10,0.0,0.0,,,keep,0.0,up,0,VB,RP,TO,to,0.0,1,keep,1.0
11,0.0,0.0,,,up,0.0,with,0,RP,IN,VB,keep,1.0,1,up,0.0
12,0.0,0.0,,,with,0.0,my,0,IN,PRP$,RP,up,1.0,1,with,1.0
13,0.0,0.0,,,my,0.0,email,0,PRP$,NN,IN,with,1.0,1,my,0.0
14,0.0,1.0,,NN,email,0.0,,0,NN,,PRP$,my,0.0,1,email,1.0
0,0.0,1.0,,EX,There,0.0,also,1,EX,RB,,,0.0,1,There,1.0
1,0.0,0.0,,,also,0.0,seemed,0,RB,VBD,EX,There,0.0,1,also,1.0
2,0.0,0.0,,,seem,0.0,to,0,VBD,TO,RB,also,0.0,1,seemed,1.0
3,0.0,0.0,,,to,0.0,be,0,TO,VB,VBD,seemed,1.0,3,to,0.0
4,0.0,0.0,,,be,0.0,a,0,VB,DT,TO,to,1.0,2,be,0.0
5,0.0,0.0,,,a,0.0,problem,0,DT,NN,VB,be,1.0,1,a,0.0
6,0.0,1.0,,NN,problem,0.0,with,0,NN,IN,DT,a,0.0,1,problem,1.0
7,0.0,0.0,,,with,0.0,the,0,IN,DT,NN,problem,1.0,1,with,1.0
8,0.0,1.0,,DT,the,0.0,hard,0,DT,JJ,IN,with,1.0,1,the,0.0
9,0.0,0.0,,,hard,0.0,disc,0,JJ,NN,DT,the,0.0,1,hard,1.0
10,0.0,1.0,,NN,disc,0.0,as,0,NN,IN,JJ,hard,0.0,1,disc,1.0
11,0.0,0.0,,,a,0.0,certain,0,IN,JJ,NN,disc,1.0,1,as,0.0
12,0.0,0.0,,,certain,0.0,times,0,JJ,NNS,IN,as,0.0,1,certain,1.0
13,0.0,0.0,,,time,0.0,windows,0,NNS,VBP,JJ,certain,0.0,1,times,1.0
14,0.0,1.0,,VBP,windows,0.0,loads,0,VBP,NNS,NNS,times,0.0,1,windows,1.0
15,0.0,0.0,,,load,0.0,but,0,NNS,CC,VBP,windows,0.0,1,loads,1.0
16,0.0,0.0,,,but,0.0,claims,0,CC,NNS,NNS,loads,1.0,1,but,0.0
17,0.0,1.0,,NNS,claim,0.0,to,0,NNS,TO,CC,but,0.0,1,claims,1.0
18,0.0,0.0,,,to,0.0,not,0,TO,RB,NNS,claims,1.0,3,to,0.0
19,0.0,0.0,,,not,0.0,be,0,RB,VB,TO,to,1.0,1,not,0.0
20,0.0,0.0,,,be,0.0,able,0,VB,JJ,RB,not,1.0,2,be,0.0
21,0.0,0.0,,,able,0.0,to,0,JJ,TO,VB,be,0.0,1,able,1.0
22,0.0,0.0,,,to,0.0,find,0,TO,VB,JJ,able,1.0,3,to,0.0
23,0.0,0.0,,,find,0.0,any,0,VB,DT,TO,to,0.0,1,find,1.0
24,0.0,1.0,,DT,any,0.0,drivers,0,DT,NNS,VB,find,1.0,1,any,0.0
25,0.0,0.0,,,drivers,0.0,or,0,NNS,CC,DT,any,0.0,1,drivers,1.0
26,0.0,0.0,,,or,0.0,files,0,CC,NNS,NNS,drivers,1.0,1,or,0.0
27,0.0,1.0,,NNS,files,0.0,,0,NNS,,CC,or,0.0,1,files,1.0
0,0.0,1.0,,NNS,Drivers,0.0,updated,1,NNS,VBD,,,0.0,1,Drivers,1.0
1,0.0,0.0,,,update,0.0,ok,0,VBD,JJ,NNS,Drivers,0.0,1,updated,1.0
2,0.0,1.0,,JJ,ok,0.0,but,0,JJ,CC,VBD,updated,0.0,1,ok,0.0
3,0.0,0.0,,,but,0.0,the,0,CC,DT,JJ,ok,1.0,1,but,0.0
4,0.0,1.0,,DT,the,0.0,BIOS,0,DT,NNP,CC,but,1.0,3,the,0.0
5,0.0,1.0,,NNP,BIOS,1.0,update,0,NNP,NN,DT,the,0.0,1,BIOS,1.0
6,0.0,0.0,,,update,0.0,froze,0,NN,VBD,NNP,BIOS,0.0,1,update,1.0
7,0.0,0.0,,,freeze,0.0,the,0,VBD,DT,NN,update,0.0,1,froze,1.0
8,0.0,1.0,,DT,the,0.0,system,0,DT,NN,VBD,froze,1.0,3,the,0.0
9,0.0,1.0,,NN,system,0.0,up,0,NN,RB,DT,the,0.0,1,system,1.0
10,0.0,0.0,,,up,0.0,and,0,RB,CC,NN,system,1.0,1,up,0.0
11,0.0,0.0,,,and,0.0,the,0,CC,DT,RB,up,1.0,1,and,0.0
12,0.0,1.0,,DT,the,0.0,computer,0,DT,NN,CC,and,1.0,3,the,0.0
13,0.0,1.0,,NN,computer,0.0,shut,0,NN,VBD,DT,the,0.0,1,computer,1.0
14,0.0,0.0,,,shut,0.0,down,0,VBD,RP,NN,computer,0.0,1,shut,1.0
15,0.0,0.0,,,down,0.0,,0,RP,,VBD,shut,1.0,1,down,1.0
0,0.0,1.0,,PRP,they,0.0,lost,0,PRP,VBD,,,1.0,1,they,1.0
1,0.0,0.0,,,lose,0.0,my,0,VBD,PRP$,PRP,they,0.0,1,lost,1.0
2,0.0,0.0,,,my,0.0,laptop,0,PRP$,NN,VBD,lost,1.0,1,my,0.0
3,0.0,1.0,,NN,laptop,0.0,for,0,NN,IN,PRP$,my,0.0,1,laptop,1.0
4,0.0,0.0,,,for,0.0,a,0,IN,DT,NN,laptop,1.0,1,for,0.0
5,0.0,0.0,,,a,0.0,month,0,DT,NN,IN,for,1.0,1,a,0.0
6,0.0,1.0,,NN,month,0.0,,0,NN,,DT,a,0.0,1,month,1.0
0,0.0,0.0,,,Spent,0.0,2,1,JJ,CD,,,0.0,1,Spent,1.0
1,0.0,1.0,,CD,2,0.0,hours,1,CD,NNS,JJ,Spent,0.0,1,2,0.0
2,0.0,1.0,,NNS,hour,0.0,on,0,NNS,IN,CD,2,0.0,1,hours,1.0
3,0.0,0.0,,,on,0.0,phone,0,IN,NN,NNS,hours,1.0,1,on,0.0
4,0.0,1.0,,NN,phone,0.0,with,0,NN,IN,IN,on,0.0,1,phone,1.0
5,0.0,0.0,,,with,0.0,HP,0,IN,NNP,NN,phone,1.0,1,with,1.0
6,0.0,0.0,,,HP,0.0,Technical,0,NNP,NNP,IN,with,0.0,1,HP,0.0
7,0.0,0.0,,,Technical,0.0,Support,1,NNP,NNP,NNP,HP,0.0,1,Technical,1.0
8,0.0,1.0,,NNP,Support,0.0,,1,NNP,,NNP,Technical,0.0,1,Support,1.0
0,0.0,1.0,,DT,This,0.0,is,1,DT,VBZ,,,0.0,1,This,1.0
1,0.0,0.0,,,be,0.0,my,0,VBZ,PRP$,DT,This,1.0,2,is,0.0
2,0.0,0.0,,,my,0.0,second,0,PRP$,JJ,VBZ,is,1.0,2,my,0.0
3,0.0,0.0,,,second,0.0,laptop,0,JJ,JJ,PRP$,my,0.0,1,second,1.0
4,0.0,1.0,,JJ,laptop,0.0,and,0,JJ,CC,JJ,second,0.0,1,laptop,1.0
5,0.0,0.0,,,and,0.0,it,0,CC,PRP,JJ,laptop,1.0,2,and,0.0
6,0.0,1.0,,PRP,it,0.0,is,0,PRP,VBZ,CC,and,1.0,1,it,0.0
7,0.0,0.0,,,be,0.0,head,0,VBZ,JJ,PRP,it,1.0,2,is,0.0
8,0.0,0.0,,,head,0.0,and,0,JJ,CC,VBZ,is,0.0,1,head,1.0
9,0.0,0.0,,,and,0.0,shoulders,0,CC,NNS,JJ,head,1.0,2,and,0.0
10,0.0,1.0,,NNS,shoulder,0.0,above,0,NNS,IN,CC,and,0.0,1,shoulders,1.0
11,0.0,0.0,,,above,0.0,my,0,IN,PRP$,NNS,shoulders,1.0,1,above,1.0
12,0.0,0.0,,,my,0.0,first,0,PRP$,JJ,IN,above,1.0,2,my,0.0
13,0.0,1.0,,JJ,first,0.0,,0,JJ,,PRP$,my,0.0,1,first,1.0
0,0.0,0.0,,,at,0.0,first,0,IN,JJ,,,1.0,1,at,0.0
1,0.0,1.0,,JJ,first,0.0,,0,JJ,,IN,at,0.0,1,first,1.0
0,0.0,0.0,,,Speaking,0.0,of,1,NN,IN,,,0.0,1,Speaking,1.0
1,0.0,0.0,,,of,0.0,the,0,IN,DT,NN,Speaking,1.0,1,of,0.0
2,0.0,1.0,,DT,the,0.0,browser,0,DT,NN,IN,of,1.0,1,the,0.0
3,0.0,1.0,,NN,browser,0.0,it,0,NN,PRP,DT,the,0.0,1,browser,1.0
4,0.0,1.0,,PRP,it,0.0,too,0,PRP,RB,NN,browser,1.0,1,it,0.0
5,0.0,0.0,,,too,0.0,has,0,RB,VBZ,PRP,it,1.0,1,too,0.0
6,0.0,0.0,,,have,0.0,problems,0,VBZ,NNS,RB,too,1.0,1,has,0.0
7,0.0,1.0,,NNS,problems,0.0,,0,NNS,,VBZ,has,0.0,1,problems,1.0
0,0.0,1.0,,PRP,I,0.0,think,1,PRP,VBP,,,0.0,2,I,0.0
1,0.0,0.0,,,think,0.0,just,0,VBP,RB,PRP,I,0.0,1,think,1.0
2,0.0,0.0,,,just,0.0,going,0,RB,VBG,VBP,think,1.0,1,just,1.0
3,0.0,0.0,,,go,0.0,from,0,VBG,IN,RB,just,0.0,2,going,1.0
4,0.0,0.0,,,from,0.0,PC,0,IN,NN,VBG,going,1.0,1,from,1.0
5,0.0,1.0,,NN,PC,0.0,to,0,NN,TO,IN,from,0.0,1,PC,0.0
6,0.0,0.0,,,to,0.0,Mac,0,TO,NNP,NN,PC,1.0,1,to,0.0
7,0.0,1.0,,NNP,Mac,1.0,has,1,NNP,VBZ,TO,to,0.0,1,Mac,0.0
8,0.0,0.0,,,have,0.0,gotten,0,VBZ,VBN,NNP,Mac,1.0,1,has,0.0
9,0.0,0.0,,,get,0.0,me,0,VBN,PRP,VBZ,has,0.0,1,gotten,1.0
10,0.0,1.0,,PRP,me,0.0,totally,0,PRP,RB,VBN,gotten,1.0,1,me,0.0
11,0.0,0.0,,,totally,0.0,spoiled,0,RB,VBD,PRP,me,0.0,1,totally,1.0
12,0.0,0.0,,,spoil,0.0,and,0,VBD,CC,RB,totally,0.0,1,spoiled,1.0
13,0.0,0.0,,,and,0.0,I,0,CC,PRP,VBD,spoiled,1.0,1,and,0.0
14,0.0,1.0,,PRP,I,0.0,can,1,PRP,MD,CC,and,0.0,2,I,0.0
15,0.0,0.0,,,can,0.0,not,0,MD,RB,PRP,I,1.0,1,can,0.0
16,0.0,0.0,,,not,0.0,imagine,0,RB,VB,MD,can,1.0,1,not,0.0
17,0.0,0.0,,,imagine,0.0,ever,0,VB,RB,RB,not,0.0,1,imagine,1.0
18,0.0,0.0,,,ever,0.0,going,0,RB,VBG,VB,imagine,0.0,1,ever,1.0
19,0.0,0.0,,,go,0.0,back,0,VBG,RP,RB,ever,0.0,2,going,1.0
20,0.0,0.0,,,back,0.0,,0,RP,,VBG,going,0.0,1,back,1.0
0,0.0,0.0,,,The,0.0,keyboard,1,DT,NN,,,0.0,1,The,0.0
1,0.0,1.0,,NN,keyboard,0.0,is,0,NN,VBZ,DT,The,0.0,1,keyboard,1.0
2,0.0,0.0,,,be,0.0,too,0,VBZ,RB,NN,keyboard,1.0,1,is,0.0
3,0.0,0.0,,,too,0.0,slick,0,RB,JJ,VBZ,is,1.0,1,too,0.0
4,0.0,0.0,,,slick,0.0,,0,JJ,,RB,too,0.0,1,slick,1.0
0,0.0,0.0,,,Nightly,0.0,my,1,RB,PRP$,,,0.0,1,Nightly,1.0
1,0.0,0.0,,,my,0.0,computer,0,PRP$,NN,RB,Nightly,1.0,1,my,0.0
2,0.0,1.0,,NN,computer,0.0,defrags,0,NN,VBZ,PRP$,my,0.0,1,computer,1.0
3,0.0,1.0,,VBZ,defrags,0.0,itself,0,VBZ,PRP,NN,computer,0.0,1,defrags,1.0
4,0.0,1.0,,PRP,itself,0.0,and,0,PRP,CC,VBZ,defrags,1.0,1,itself,1.0
5,0.0,0.0,,,and,0.0,runs,0,CC,VB,PRP,itself,1.0,1,and,0.0
6,0.0,0.0,,,run,0.0,a,0,VB,DT,CC,and,0.0,1,runs,1.0
7,0.0,0.0,,,a,0.0,virus,0,DT,NN,VB,runs,1.0,1,a,0.0
8,0.0,1.0,,NN,virus,0.0,scan,0,NN,JJ,DT,a,0.0,1,virus,1.0
9,0.0,0.0,,,scan,0.0,,0,JJ,,NN,virus,0.0,1,scan,1.0
0,0.0,1.0,,PRP,it,0.0,has,0,PRP,VBZ,,,1.0,5,it,0.0
1,0.0,0.0,,,have,0.0,it,0,VBZ,PRP,PRP,it,1.0,2,has,0.0
2,0.0,1.0,,PRP,it,0.0,is,0,PRP,VBZ,VBZ,has,1.0,5,it,0.0
3,0.0,0.0,,,be,0.0,like,0,VBZ,IN,PRP,it,1.0,2,is,0.0
4,0.0,0.0,,,like,0.0,9,0,IN,CD,VBZ,is,0.0,1,like,1.0
5,0.0,0.0,,,9,0.0,punds,1,CD,NNS,IN,like,0.0,1,9,0.0
6,0.0,1.0,,NNS,punds,0.0,but,0,NNS,CC,CD,9,0.0,1,punds,1.0
7,0.0,0.0,,,but,0.0,if,0,CC,IN,NNS,punds,1.0,1,but,0.0
8,0.0,0.0,,,if,0.0,you,0,IN,PRP,CC,but,1.0,1,if,0.0
9,0.0,1.0,,PRP,you,0.0,can,0,PRP,MD,IN,if,1.0,1,you,0.0
10,0.0,0.0,,,can,0.0,look,0,MD,VB,PRP,you,1.0,1,can,0.0
11,0.0,0.0,,,look,0.0,past,0,VB,IN,MD,can,0.0,1,look,1.0
12,0.0,0.0,,,past,0.0,it,0,IN,PRP,VB,look,0.0,1,past,1.0
13,0.0,1.0,,PRP,it,0.0,it,0,PRP,PRP,IN,past,1.0,5,it,0.0
14,0.0,1.0,,PRP,it,0.0,has,0,PRP,VBZ,PRP,it,1.0,5,it,0.0
15,0.0,0.0,,,have,0.0,it,0,VBZ,PRP,PRP,it,1.0,2,has,0.0
16,0.0,1.0,,PRP,it,0.0,is,0,PRP,VBZ,VBZ,has,1.0,5,it,0.0
17,0.0,0.0,,,be,0.0,GREAT,0,VBZ,JJ,PRP,it,1.0,2,is,0.0
18,0.0,0.0,,,GREAT,1.0,,0,JJ,,VBZ,is,0.0,1,GREAT,1.0
0,0.0,1.0,,PRP,it,0.0,has,0,PRP,VBZ,,,1.0,3,it,0.0
1,0.0,0.0,,,have,0.0,it,0,VBZ,PRP,PRP,it,1.0,1,has,0.0
2,0.0,1.0,,PRP,it,0.0,is,0,PRP,VBZ,VBZ,has,1.0,3,it,0.0
3,0.0,0.0,,,be,0.0,just,0,VBZ,RB,PRP,it,1.0,2,is,0.0
4,0.0,0.0,,,just,0.0,as,0,RB,IN,VBZ,is,1.0,1,just,1.0
5,0.0,0.0,,,as,0.0,fast,0,IN,RB,RB,just,1.0,2,as,0.0
6,0.0,0.0,,,fast,0.0,with,0,RB,IN,IN,as,0.0,1,fast,1.0
7,0.0,0.0,,,with,0.0,one,0,IN,CD,RB,fast,1.0,2,with,1.0
8,0.0,1.0,,CD,one,0.0,program,0,CD,NN,IN,with,0.0,1,one,0.0
9,0.0,1.0,,NN,program,0.0,open,0,NN,JJ,CD,one,0.0,1,program,1.0
10,0.0,0.0,,,open,0.0,as,0,JJ,IN,NN,program,0.0,2,open,1.0
11,0.0,0.0,,,a,0.0,it,0,IN,PRP,JJ,open,1.0,2,as,0.0
12,0.0,1.0,,PRP,it,0.0,is,0,PRP,VBZ,IN,as,1.0,3,it,0.0
13,0.0,0.0,,,be,0.0,with,0,VBZ,IN,PRP,it,1.0,2,is,0.0
14,0.0,0.0,,,with,0.0,sixteen,0,IN,JJ,VBZ,is,1.0,2,with,1.0
15,0.0,1.0,,JJ,sixteen,0.0,open,0,JJ,JJ,IN,with,0.0,1,sixteen,1.0
16,0.0,0.0,,,open,0.0,,0,JJ,,JJ,sixteen,0.0,2,open,1.0
0,0.0,0.0,,,Still,0.0,under,1,RB,IN,,,0.0,1,Still,1.0
1,0.0,0.0,,,under,0.0,warrenty,0,IN,NN,RB,Still,1.0,1,under,1.0
2,0.0,1.0,,NN,warrenty,0.0,so,0,NN,RB,IN,under,0.0,1,warrenty,1.0
3,0.0,0.0,,,so,0.0,called,0,RB,VBD,NN,warrenty,1.0,1,so,0.0
4,0.0,0.0,,,call,0.0,Toshiba,0,VBD,NNP,RB,so,0.0,1,called,1.0
5,0.0,1.0,,NNP,Toshiba,1.0,no,1,NNP,DT,VBD,called,0.0,1,Toshiba,1.0
6,0.0,0.0,,,no,0.0,help,0,DT,NN,NNP,Toshiba,1.0,1,no,0.0
7,0.0,1.0,,NN,help,0.0,at,0,NN,IN,DT,no,0.0,1,help,1.0
8,0.0,0.0,,,at,0.0,all,0,IN,DT,NN,help,1.0,1,at,0.0
9,0.0,1.0,,DT,all,0.0,,0,DT,,IN,at,1.0,1,all,0.0
0,0.0,1.0,,PRP,I,0.0,was,1,PRP,VBD,,,0.0,1,I,0.0
1,0.0,0.0,,,be,0.0,happy,0,VBD,JJ,PRP,I,1.0,1,was,0.0
2,0.0,0.0,,,happy,0.0,with,0,JJ,IN,VBD,was,0.0,1,happy,1.0
3,0.0,0.0,,,with,0.0,My,0,IN,NNP,JJ,happy,1.0,1,with,1.0
4,0.0,0.0,,,My,0.0,purchase,1,NNP,NN,IN,with,0.0,1,My,0.0
5,0.0,1.0,,NN,purchase,0.0,of,0,NN,IN,NNP,My,0.0,1,purchase,1.0
6,0.0,0.0,,,of,0.0,a,0,IN,DT,NN,purchase,1.0,1,of,0.0
7,0.0,0.0,,,a,0.0,Toshiba,0,DT,NNP,IN,of,1.0,1,a,0.0
8,0.0,1.0,,NNP,Toshiba,0.0,Satellite,1,NNP,NNP,DT,a,0.0,2,Toshiba,1.0
9,0.0,0.0,,,Satellite,0.0,L305D,1,NNP,NNP,NNP,Toshiba,0.0,1,Satellite,1.0
10,0.0,0.0,,,L305D,0.0,S5934,1,NNP,NNP,NNP,Satellite,0.0,1,L305D,1.0
11,0.0,0.0,,,S5934,0.0,laptop,1,NNP,NN,NNP,L305D,0.0,1,S5934,1.0
12,0.0,1.0,,NN,laptop,0.0,until,0,NN,IN,NNP,S5934,0.0,1,laptop,1.0
13,0.0,0.0,,,until,0.0,it,0,IN,PRP,NN,laptop,1.0,1,until,1.0
14,0.0,1.0,,PRP,it,0.0,came,0,PRP,VBD,IN,until,1.0,2,it,0.0
15,0.0,0.0,,,come,0.0,time,0,VBD,NN,PRP,it,0.0,1,came,1.0
16,0.0,1.0,,NN,time,0.0,to,0,NN,TO,VBD,came,0.0,1,time,1.0
17,0.0,0.0,,,to,0.0,have,0,TO,VB,NN,time,1.0,1,to,0.0
18,0.0,0.0,,,have,0.0,it,0,VB,PRP,TO,to,1.0,1,have,1.0
19,0.0,1.0,,PRP,it,0.0,repaired,0,PRP,VBN,VB,have,1.0,2,it,0.0
20,0.0,0.0,,,repair,0.0,under,0,VBN,IN,PRP,it,0.0,1,repaired,1.0
21,0.0,0.0,,,under,0.0,the,0,IN,DT,VBN,repaired,1.0,1,under,1.0
22,0.0,1.0,,DT,the,0.0,Toshiba,0,DT,NNP,IN,under,1.0,1,the,0.0
23,0.0,1.0,,NNP,Toshiba,0.0,Warranty,1,NNP,NNP,DT,the,0.0,2,Toshiba,1.0
24,0.0,1.0,,NNP,Warranty,0.0,,1,NNP,,NNP,Toshiba,0.0,1,Warranty,1.0
0,0.0,1.0,,PRP,I,0.0,LOVE,1,PRP,VBP,,,0.0,1,I,0.0
1,0.0,0.0,,,LOVE,0.0,IT,0,VBP,NNP,PRP,I,0.0,1,LOVE,1.0
2,0.0,1.0,,NNP,IT,0.0,,0,NNP,,VBP,LOVE,0.0,1,IT,0.0
0,0.0,1.0,,JJ,Amazing,0.0,Quality,1,JJ,NN,,,0.0,1,Amazing,1.0
1,0.0,1.0,,NN,Quality,0.0,,1,NN,,JJ,Amazing,0.0,1,Quality,1.0
0,0.0,0.0,,,The,0.0,fact,1,DT,NN,,,0.0,1,The,0.0
1,0.0,1.0,,NN,fact,0.0,that,0,NN,IN,DT,The,0.0,1,fact,1.0
2,0.0,1.0,,IN,that,0.0,you,0,IN,PRP,NN,fact,1.0,1,that,1.0
3,0.0,1.0,,PRP,you,0.0,can,0,PRP,MD,IN,that,1.0,1,you,0.0
4,0.0,0.0,,,can,0.0,spend,0,MD,VB,PRP,you,1.0,1,can,0.0
5,0.0,0.0,,,spend,0.0,over,0,VB,RP,MD,can,0.0,1,spend,1.0
6,0.0,0.0,,,over,0.0,100,0,RP,CD,VB,spend,1.0,1,over,1.0
7,0.0,1.0,,CD,100,0.0,on,1,CD,IN,RP,over,0.0,1,100,0.0
8,0.0,0.0,,,on,0.0,just,0,IN,RB,CD,100,1.0,1,on,0.0
9,0.0,0.0,,,just,0.0,a,0,RB,DT,IN,on,1.0,1,just,1.0
10,0.0,0.0,,,a,0.0,webcam,0,DT,NN,RB,just,1.0,1,a,0.0
11,0.0,1.0,,NN,webcam,0.0,underscores,0,NN,VBZ,DT,a,0.0,1,webcam,1.0
12,0.0,0.0,,,underscore,0.0,the,0,VBZ,DT,NN,webcam,0.0,1,underscores,1.0
13,0.0,1.0,,DT,the,0.0,value,0,DT,NN,VBZ,underscores,1.0,1,the,0.0
14,0.0,1.0,,NN,value,0.0,of,0,NN,IN,DT,the,0.0,1,value,1.0
15,0.0,0.0,,,of,0.0,this,0,IN,DT,NN,value,1.0,1,of,0.0
16,0.0,1.0,,DT,this,0.0,machine,0,DT,NN,IN,of,1.0,1,this,1.0
17,0.0,1.0,,NN,machine,0.0,,0,NN,,DT,this,0.0,1,machine,1.0
0,0.0,1.0,,PRP,I,0.0,mainly,1,PRP,RB,,,0.0,1,I,0.0
1,0.0,0.0,,,mainly,0.0,use,0,RB,VBP,PRP,I,0.0,1,mainly,1.0
2,0.0,0.0,,,use,0.0,it,0,VBP,PRP,RB,mainly,0.0,1,use,0.0
3,0.0,1.0,,PRP,it,0.0,for,0,PRP,IN,VBP,use,1.0,1,it,0.0
4,0.0,0.0,,,for,0.0,email,0,IN,JJ,PRP,it,1.0,1,for,0.0
5,0.0,1.0,,JJ,email,0.0,internet,0,JJ,NN,IN,for,0.0,1,email,1.0
6,0.0,1.0,,NN,internet,0.0,and,0,NN,CC,JJ,email,0.0,1,internet,1.0
7,0.0,0.0,,,and,0.0,managing,0,CC,VBG,NN,internet,1.0,1,and,0.0
8,0.0,0.0,,,manage,0.0,personal,0,VBG,JJ,CC,and,0.0,1,managing,1.0
9,0.0,0.0,,,personal,0.0,files,0,JJ,NNS,VBG,managing,0.0,1,personal,1.0
10,0.0,1.0,,NNS,file,0.0,pics,0,NNS,NNS,JJ,personal,0.0,1,files,1.0
11,0.0,0.0,,,pics,0.0,vids,0,NNS,NNS,NNS,files,0.0,1,pics,1.0
12,0.0,1.0,,NNS,vids,0.0,etc,0,NNS,VBP,NNS,pics,0.0,1,vids,1.0
13,0.0,0.0,,,etc,0.0,,0,VBP,,NNS,vids,0.0,1,etc,0.0
0,0.0,0.0,,,A,0.0,month,1,DT,NN,,,0.0,1,A,0.0
1,0.0,1.0,,NN,month,0.0,or,0,NN,CC,DT,A,0.0,1,month,1.0
2,0.0,0.0,,,or,0.0,so,0,CC,RB,NN,month,1.0,1,or,0.0
3,0.0,0.0,,,so,0.0,ago,0,RB,IN,CC,or,1.0,1,so,0.0
4,0.0,0.0,,,ago,0.0,the,0,IN,DT,RB,so,0.0,1,ago,0.0
5,0.0,1.0,,DT,the,0.0,freaking,0,DT,VBG,IN,ago,1.0,1,the,0.0
6,0.0,0.0,,,freak,0.0,motherboard,0,VBG,NN,DT,the,0.0,1,freaking,1.0
7,0.0,1.0,,NN,motherboard,0.0,just,0,NN,RB,VBG,freaking,0.0,1,motherboard,1.0
8,0.0,0.0,,,just,0.0,died,0,RB,VBD,NN,motherboard,1.0,1,just,1.0
9,0.0,0.0,,,die,0.0,,0,VBD,,RB,just,0.0,1,died,1.0
0,0.0,0.0,,,The,0.0,system,1,DT,NN,,,0.0,1,The,0.0
1,0.0,1.0,,NN,system,0.0,it,0,NN,PRP,DT,The,0.0,1,system,1.0
2,0.0,1.0,,PRP,it,0.0,comes,0,PRP,VBZ,NN,system,1.0,3,it,0.0
3,0.0,0.0,,,come,0.0,with,0,VBZ,IN,PRP,it,0.0,1,comes,1.0
4,0.0,0.0,,,with,0.0,does,0,IN,VBZ,VBZ,comes,1.0,2,with,1.0
5,0.0,0.0,,,do,0.0,not,0,VBZ,RB,IN,with,1.0,1,does,1.0
6,0.0,0.0,,,not,0.0,work,0,RB,VB,VBZ,does,1.0,2,not,0.0
7,0.0,1.0,,VB,work,0.0,properly,0,VB,RB,RB,not,0.0,1,work,1.0
8,0.0,0.0,,,properly,0.0,so,0,RB,RB,VB,work,0.0,1,properly,1.0
9,0.0,0.0,,,so,0.0,when,0,RB,WRB,RB,properly,1.0,1,so,0.0
10,0.0,0.0,,,when,0.0,trying,0,WRB,VBG,RB,so,1.0,1,when,1.0
11,0.0,0.0,,,try,0.0,to,0,VBG,TO,WRB,when,0.0,1,trying,1.0
12,0.0,0.0,,,to,0.0,fix,0,TO,VB,VBG,trying,1.0,1,to,0.0
13,0.0,0.0,,,fix,0.0,the,0,VB,DT,TO,to,0.0,1,fix,0.0
14,0.0,1.0,,DT,the,0.0,problems,0,DT,NNS,VB,fix,1.0,1,the,0.0
15,0.0,1.0,,NNS,problems,0.0,with,0,NNS,IN,DT,the,0.0,1,problems,1.0
16,0.0,0.0,,,with,0.0,it,0,IN,PRP,NNS,problems,1.0,2,with,1.0
17,0.0,1.0,,PRP,it,0.0,it,0,PRP,PRP,IN,with,1.0,3,it,0.0
18,0.0,1.0,,PRP,it,0.0,started,0,PRP,VBD,PRP,it,1.0,3,it,0.0
19,0.0,0.0,,,start,0.0,not,0,VBD,RB,PRP,it,0.0,1,started,1.0
20,0.0,0.0,,,not,0.0,working,0,RB,VBG,VBD,started,1.0,2,not,0.0
21,0.0,0.0,,,work,0.0,at,0,VBG,IN,RB,not,0.0,1,working,1.0
22,0.0,0.0,,,at,0.0,all,0,IN,DT,VBG,working,1.0,1,at,0.0
23,0.0,1.0,,DT,all,0.0,,0,DT,,IN,at,1.0,1,all,0.0
0,0.0,0.0,,,Then,0.0,after,1,RB,IN,,,0.0,1,Then,1.0
1,0.0,0.0,,,after,0.0,4,0,IN,CD,RB,Then,1.0,1,after,1.0
2,0.0,0.0,,,4,0.0,or,1,CD,CC,IN,after,0.0,1,4,0.0
3,0.0,0.0,,,or,0.0,so,0,CC,RB,CD,4,1.0,1,or,0.0
4,0.0,0.0,,,so,0.0,months,0,RB,NNS,CC,or,1.0,2,so,0.0
5,0.0,1.0,,NNS,months,0.0,the,0,NNS,DT,RB,so,0.0,1,months,1.0
6,0.0,1.0,,DT,the,0.0,charger,0,DT,NN,NNS,months,1.0,1,the,0.0
